,title,rating,review
7236, 토르: 러브 앤 썬더 ,10,난 재밋엇는데 ㅠㅠ 다들 재미없다하지만 유치한거 좋아하면 재밋서요 ㅠㅠ                         
7237, 쥬라기 월드: 도미니언 ,1,안 본 눈 삽니다. ㄴ잼 영화의 표본                         
7238, 엑시트 ,6,재미는 있었는데 중간에 진짜 유튜버 버러지들 뭐냐 지들 홍보하려고 영화에 굳이 출연해서 똥 뿌려야했나 배우들도 대체했어도 될걸 이거 때문에 짜증났음                         
7239, 미스 포터 ,10,한겨울이지만 가장 따뜻해보이는영화                         
7240, 탑건: 매버릭 ,10,신고 
7241, 탑건: 매버릭 ,10,진짜 인생영화다. 여운이 진하게 남았다  2번 봤는데 한번 더 보고싶을 정도                         
7242, 탑건: 매버릭 ,10,신고 
7243, 위대한 침묵 ,1,이거 만든새끼는 우동사리냐?                         
7244, 헤어질 결심 ,10,모래언덕의 붕괴로 탕웨이도 같은 말을 했다                         
7245, 카시오페아 ,10,어느날 크더니 변호사가 됐다고.. 아 그러냐고 .. 신기하다.. 그리고 또 어느 날은 손녀를 낳았다고.. 아 그러냐고.. 고맙다고.. 또 그러다 알츠하이머라고 .. 아 그러냐고.. 미안하다고.. 미안하다고.. 그러다.. 잘 하자고.. 그러다 지금 여기...  ㅠㅠ 정말 꺼이꺼이 오열하면서 봤네요.. 안성기님의 미묘한 표정 변화와 진심이 담긴 음성이 너무 너무 슬펐어요.. 그냥 저희 아빠같았어요.. 이 한 장면만으로도 충분히 가치있는 영화입니다. 안성기님 부디 건강히 오래오래 활동해주셔요.. 제발                         
7246, 탑건: 매버릭 ,10,수많은 재밌는 영화를 봐왔지만 극장을 나오자마자 또 보고싶은 영화는 처음이다. 함께 관람한 50대 어머니께서도 이번엔 포디로 또 보자하신다. 최고의 영화                         
7247, 헤어질 결심 ,10,섬세하다 못해 서늘하기까지 하다.                         
7248, 토르: 러브 앤 썬더 ,2,똥망 영화 그 자체 노답입니다...                         
7249, 토르: 러브 앤 썬더 ,4,배급사가 디즈니로 바뀌어서 그런가?? 상남자 토르가 뭔가 아동용 으로 변질된것 같다...너무 안타깝다ㅠㅠ                         
7250, 탑건: 매버릭 ,10,정말 최고의 영화였습니다. 아이맥스나 4DX 같은 특별관에서 봤다면 정말 좋았을텐데 토르 때문에 아이맥스로 못봐서 참 아쉽습니다.                         
7251, 탑건: 매버릭 ,10,팝콘이 안너머갈정도로 재미있었어요!다음에도 또 보고싶네욥!!                         
7252, 브로커 ,2,배두나씨가 대사할때 진심 무슨 말하고 있는지 모르겠음.  대사가 하나도 안 들림...                         
7253, 토르: 러브 앤 썬더 ,1,이따위영화때문에 탑건 상영관줄어드는게열받는다                         
7254, 헤어질 결심 ,10,짱~!~!~!~!~!~!~!~!~!~!~!~!~!! 탕웨이 사랑해                         
7255, 토르: 러브 앤 썬더 ,8,후기들보다는 재밌었음. 포인트는 너무 기대하지말고 볼것                         
7256, 버즈 라이트이어 ,10,탑건만큼재밋음 기대이상영화 이만큼 흥행못한게아쉬울정도                         
7257, 쥬라기 월드: 도미니언 ,6,개인적으로 아쉬운게 너무 많았다.. 메뚜기 진심 개징그러운데다가 액션신에 박진감이 없달까?.. 스토리도 딱히 기대했던거보다 별로였고... 걍 공룡들 보면서 멍하게 봄                         
7258, 모술 ,1,댓글알바들의 위대함.                         
7259, 자산어보 ,10,신고 
7260, 이상한 나라의 수학자 ,8,수포자가 봐야 하는 영화 1위                         
7261, 그대가 조국 ,1,나를 위해 1점                         
7262, 헤어질 결심 ,10,겨울의 끝자락에 미결로 남은 남녀의 이야기. 파도소리 한 번 더 듣고싶다.                         
7263, 토르: 러브 앤 썬더 ,10,외국 평은 괜찮던데 우리나라는 좀 박한 것 같네.. 무난하게 재밌었는데 전작이 쎄서 그런가 싶네요 토르 시리즈 중에선 평타 침                         
7264, 탑건: 매버릭 ,10,왜 눈물이 나는것일까…??                         
7265, 토르: 러브 앤 썬더 ,2,마블 영화중 최초로 보다가 5초 잠듬                         
7266, 불도저에 탄 소녀 ,10,김혜윤 연기에 100점 주고싶네요. 재밌게 봤어요.                         
7267, 탑건: 매버릭 ,10,존123나 재미있음 이상                         
7268, 컴온 컴온 ,7,졸리긴 하지만 좋은 영화                         
7269, 토르: 러브 앤 썬더 ,10,신고 
7270, 싱크홀 ,1,아니 뭔 이딴 영화가 평점을 7점이나 받아 먹었어? 양심을 팔아 먹었나? 내 빼앗긴 시간 돌려내라.                         
7271, 헤어질 결심 ,2,제발 거르세요 제발제발제발                         
7272, 탑건: 매버릭 ,10,인생 영화로 등극함 역대급임                         
7273, 헤어질 결심 ,10,"'나는요, 완전히 붕괴됐어요.' 어떤 말들은 사랑이라는 단어를 쓰지 않아도 사랑이 된다.                         "
7274, 토르: 러브 앤 썬더 ,1,OST만 좋았던 미국판 번개맨                         
7275, 토르: 러브 앤 썬더 ,4,토르를 보다가 코골고 자버릴줄이야..                         
7276, 탑건: 매버릭 ,10,오감이 벅차오르는 영화                         
7277, 브로커 ,1,vod가 벌써 나오네ㅋㅋ 망작이긴 망작이나보네                         
7278, 코코 ,10,인생사 공수레 공수거. 가진거로 시작해서 가진거로 끝난다. 무소유. 난 그저 기타 하나가 필요했을 뿐인데.                         
7279, 탑건: 매버릭 ,10,진짜너무 재밌어요 레알루                         
7280, 탑건: 매버릭 ,10,구관이 명관이지.내 조국도 아닌데 내가 다 국뽕을 느끼네 ㅋㅋ                         
7281, 마녀(魔女) Part2. The Other One ,10,"1편에 이어 재밌게 봤습니다. 신인 신시아 배우 굉장히 인상적입니다. 3에서는 1,2 주인공이 같이 출연한다는데, 기대됩니다.  후속편 꼭 제작해주세요!                         "
7282, 쥬라기 월드: 도미니언 ,1,시리즈 최악 스토리 개연성 주제의식 개나주고초식과 육식의 다굴 장면에 탄식...유치뽕짝 파워레인져  수준.. 오랜 쥬라기 시리즈 팬으로써 정말 화가 난다.                         
7283, 토르: 러브 앤 썬더 ,8,마블을 좋아해서 그런지 그냥 재미있지도 재미없지도..                         
7284, 호수의 이방인 ,9,어쨌든 죽일 놈의 사랑. 거참 세상에서 젤 쎄고 무서운 단어가 사랑                         
7285, 매드맥스: 분노의 도로 ,10,도망처서 도착한곳에 낙원은 없다                         
7286, 페이블 ,5,만화책이 워낙 명작이라 허접해도 볼만은 함 주인공얼굴이 너무 적응이 안됨 ㅋㅋㅋ 주인공빼고 싱크로율 높았는데 그게 다인듯                         
7287, 토르: 러브 앤 썬더 ,2,"Ost, 오프닝과 엔딩크레딧으로 사용한 건즈앤로지스만 남은 괴작                         "
7288, 토르: 러브 앤 썬더 ,2,"Ost, 오프닝과 엔딩크레딧으로 사용한 건즈앤로지스만 남은 괴작                         "
7289, 헤어질 결심 ,10,"저 두번 봤어요.. .. 두번째는 무대인사 있을때 갔는데 김신영님, 박찬욱감독님, 탕웨이배우님 모두 너무 친절하셨고, 탕웨이 배우님 밝게 웃어주시는데 천사같았음... 영화도 미술작품 보듯이, 클래식 들으면서 보았습니다 감사합니다.. DVD도 나오겠지만 역시 큰 스크린에서 보는 맛은 다르죠!                         "
7290, 소울 ,9,개봉을 기다린 오랜 시간이 아깝지 않은 결과물                         
7291, 헤어질 결심 ,2,진심 감동도 재미도 없는 영화내용                         
7292, 백두산 ,1,"누가 문빨갱이 정권 아니랄까봐 북한은 동포애, 미국은 주적으로 그려놨네 ㅋ                         "
7293, 친구 ,8,이 영화는 80년대 실제 인물을 스토리로 만든것이죠?                         
7294, 탑건: 매버릭 ,10,믿고 보는 톰형! 보는 내내 즐거웠습니다. 이런 영화를 볼 수 있다는 자체가 감사할 따름이네요                         
7295, 토르: 러브 앤 썬더 ,10,이게 졸리다 드럽게 재미없다 망했다 하는 사람들 좋아할 영화가 뭔지 궁금하네ㅋㅋㅋ염소보고 쪼개고 크리스찬 베일 보고 멋있다 생각하고 토르 서사 영상미 정도면 코믹스소재 영화로 모자랄게 없는데 뭐 얼마나 대단한걸 바라는건지ㅋㅋ얔간씩 뿌려져있는 pc소재가 거슬리긴 해도 크게 영향 미칠 정도는 아니니 그냥 그러려니 하고 넘겨버리면 그만일 정도고이정도면 충분히 재밌게 즐길만 한 영화                         
7296, 탑건: 매버릭 ,10,이 정도면 클리셰를 넘어 클리어다.톰형 걍 존경해                         
7297, 악질경찰 ,7,연기는 괜찮은데 스토리가 뭔가 맘에 안든다.. 액션은 괜찮은데 영화가 좀 지루하다..ㅋ                         
7298, 마녀(魔女) Part2. The Other One ,10,개인적으로 진짜 재밌게봄                         
7299, 토르: 러브 앤 썬더 ,9,신고 
7300, 탑건: 매버릭 ,10,진짜...개재미있음 영화관이 필요한 이유 너무 재미있음 최근에 본 영화 중 원탑 꼭 보길 바람 수많은 영화를 봤지만 처음으로 평점을 남기게 한 영화                         
7301, 아인 ,10,사토타케루와 아야노고 최고의 캐스팅~!두 주인공 캐미가 완벽~시간이 짧게 느껴진 완전 재밌는 영화~                         
7302, 토르: 러브 앤 썬더 ,1,"개연성, 연출, 스토리, 재미, 감동, 철학, 무엇 하나도 잡지 못한 유치하고도 안쓰러운 영화. 감상포인트를 추천하라는데 뭘 골라야할지 고민하다가 아무거나 찍음.                         "
7303, 헤어질 결심 ,10,헤어질 결심 볼 결심 잘했다                         
7304, 푸른 호수 ,10,맴이 넘 시리다 ㅜㅜ 모두가 진지하게 생각해봐야할 문제...                         
7305, 마더 ,6,봉준호 감독 잔인하다. 그리고 잔인할 정도로 솔직하다.                         
7306, 헤어질 결심 ,10,간만에 두번 세번 아니 두고두고 곱씹어보고 싶은 영화를 만났다.                         
7307, 사라져버린 ,5,질질 끌다가 허무하게 끝나버리는 영화                         
7308, 어부바 ,1,퍼펙트한 미스 캐스팅...시간이 아까워요.                         
7309, 루이스 웨인: 사랑을 그린 고양이 화가 ,7,일단 부제는 누가 저따위로 지었는가. '전기적인 삶'이 와닿지 않을 수는 있겠지만 결국 영화를 보고 나면 고양이도 중요하지만 전기가 루이스 웨인 삶의 열정을 생산하고 그의 전기를 이해할 수 있게 된다.                         
7310, 토르: 러브 앤 썬더 ,10,"전,,재밌었어요,,,토르짱..♡                         "
7311, 탑건: 매버릭 ,10,"왠만해서 영화 두 번 안보는데, 여자친구랑 봤다가 담주에 아버지 모시고 또봄.                         "
7312, 그대가 조국 ,10,여러 생을 살아오면서 얽히고 설킨 업연의 결과를 보여주는 듯한 사건들입니다. 분노를 넘어선 아픔으로 다가오는 현실이지만 세상에는 반드시 인과응보가 있고 작용이 있으면 반작용이 있으니... 조국 전 장관과 그 가족들이 버텨주는 것만으로도 정말 고맙고 그리고...미안합니다.                         
7313, 탑건: 매버릭 ,10,그립다. 옛날 그 시절이                         
7314, 수퍼 소닉2 ,6,1편에 이어 그냥저냥 봤다.-                         
7315, 토르: 러브 앤 썬더 ,10,신고 
7316, 탑건: 매버릭 ,10,두번봐도 질리지 않음 아맥으로 못본게 아쉽네요 ㅠㅠ                         
7317, 재춘언니 ,7,많이 앞으로 나아온듯 하지만 아직도 가야할 길이 멀었음을 또 한번 느낍니다.-                         
7318, 브로커 ,1,배우들만 보고 뛰어들었다가는… 헤어나올 수 없어요.재밌겠지? 재미있을거야.. 내가 이상한거야..좋은 영환데 내가 못 알아보는거야…보다가 그만 보고 싶은데.. 지금까지 본 게 아깝기도 하고 뒤에 뭐가 있겠지… 생각하다가…결국 끝까지는 보는데…역시…아쉬울 때 그만 보는 게 맞았어!!!가장 늦었다고 생각했을 때가 가장 빠를 때야…이 명언을 되새길 수 있는 영화.대단한 영화                         
7319, 토르: 러브 앤 썬더 ,10,역시 믿고 보는 타이카 감독! 재밌었어요!                         
7320, 어부바 ,2,와~~~예전 80년대 시민회관에서하던여름방학특선어린이 영화수준이다ㅋㅋㅋ요즘시대에 이딴3류영화가 나오다니?ㅋㅋㅋ 정준호는 사투리연기하지마라고말리고싶네요                         
7321, 토르: 러브 앤 썬더 ,4,특수상영관 다시 탑건 매버릭한테 내줘라....ㅠㅠ                         
7322, 토르: 러브 앤 썬더 ,10,마블 시리즈중에 액션은 토르가 항상 제일 시원시원하고 통쾌한듯토르는 다 재미지네                         
7323, 탑건: 매버릭 ,10,압도적이라는 말로는 부족하다                         
7324, 알리타: 배틀 엔젤 ,8,후속편 디즈니가만든다 알리타 페미니스트 여전사로 나오 새남친 100%  흑인. 알리타 새로만든 의사 게이로나올듯                         
7325, 탑건: 매버릭 ,6,잘만든 미군 공군 비행사 홍보영화^^ 그 이상도 그 이하도 아님 내용은 뻔뻔한 국뽕급 ^^                         
7326, 토르: 러브 앤 썬더 ,6,가장 기억이 남는건 마이티 토르 첫등장 브금이 잊혀지지 않는다                         
7327, 투사부일체 ,10,내가볼땐 한국영화중 최고의 스토리라인 개그코드로 구성된 완벽함을보여주는데... 최소 9점대는 나와야되는데... 다시봐도 존나재밌음                         
7328, 위대한 침묵 ,2,왜 만듬? 범죄자 미화 영화                         
7329, 모럴센스 ,6,발칙하게 시작해서 진부하게 끝났다                         
7330, 매트릭스: 리저렉션 ,4,신고 
7331, 주(咒) ,1,무섭지도 않고 재밌지도 않고 그냥 뻔함                         
7332, 마녀(魔女) Part2. The Other One ,10,주인공 밥 먹는데 넘 귀여움                         
7333, 스펜서 ,10,이걸 왜 이제본거지 크리스틴.. 헐 역시 많은 추문 염문 스캔들과 가십에도 살아남는것은 배우라는 연기라는 집때문인가 이작품으로 다시 스튜어트의 전성기가 보고싶어졋다 참 배우라는건 정말 대단한 업이며 큰재산이다                         
7334, 탑건: 매버릭 ,10,최고의 영화 인생에서..                         
7335, 탑건: 매버릭 ,10,신고 
7336, 탑건: 매버릭 ,10,진짜 미친듯이 재밌어요 진짜 지금 두 번 봤는데 한 번 더 볼겁니다 눈물나게 재밌어요                         
7337, 헤어질 결심 ,9,내가 본 영화 중에 대사가 제일 좋은 영화였다                         
7338, 토르: 러브 앤 썬더 ,1,톰형 아이맥스 돌려내 ㅠ                         
7339, 탑건: 매버릭 ,10,남자라면 베트맨다음으로봐야할영화!!!                         
7340, 헤어질 결심 ,10,신고 
7341, 토르: 러브 앤 썬더 ,6,"hello & goodbye, Jane                         "
7342, 토르: 러브 앤 썬더 ,10,코믹 감성으로 보기에 괜찮음웃고 즐기기 좋은 영화 ㅋㅋ 마블 특유의 코믹스러움이 좋았음                         
7343, 토르: 러브 앤 썬더 ,7,신고 
7344, 토르: 러브 앤 썬더 ,10,저는 재미있었는데 .. 사람들은 왜 별로라하지 ㅠ                         
7345, 레드 노티스 ,1,스토리를 쓰면서 촬영한거같음                         
7346, 세 얼간이 ,10,진짜 제 인생 영화입니다. 이걸 안 본 사람들이 불쌍할 정도로 꼭 봐야하는 영화입니다. 2일 전에 봤는데 너무 재미있고 감동적이라 오늘 또 봤습니다. 배우님들 캐스팅도 너무 잘 되었고 다들 연기가 정말 홀릴정도로 너무 휼륭합니다ㅠㅠ! 명언 포인트가 정말 많습니다. 주인공이 말만 하면 명언이 생기고 정말 가슴에 와닿아서 좋은 것 같아요. 보면서 많이 울고 웃었네요. 길지만 다시 한번 말씀드리겠습니다. 제발 그냥 보세요. 후회 안하실거에요.                         
7347, 애프터 양 ,10,SF장르가 표현하지 못했던 따뜻함을 표현한 영화                         
7348, 쥬라기 월드: 도미니언 ,8,영화 자체는 나쁘지는 않습니다.  다만 런닝타임에 비해서 스토리가 좀 부족한거 같고..또한 초반에 너무 지루해서 졸려죽는줄... 초반만 제외하면 재밌어요.초반에 OO 무슨 그냥 휴먼스토리를 만든거 마냥 공룡 주제 영화가 맞나 싶었음초반이 문제여.... 후반은 재밌는데  뭔가 마지막 치고는 아쉽긴하네요.                         
7349, 탑건: 매버릭 ,10,너무 재밌어서 두번봤어요~~                         
7350, 탑건: 매버릭 ,10,3번 봐도 지겹지 않았던 영화. 내 인생 최고의 영화중 하나.                         
7351, 탑건: 매버릭 ,10,지금 2D 보고 나오는길.. 4D상영관 찾아서 한 번 더 본다.                         
7352, 토르: 러브 앤 썬더 ,10,이 전 편을 보지 않아도 쉽게 이해 되게끔 하는 사전 설명과 최근 마블영화중 가장 킬링타임용 영화. 재밌었습니다.                         
7353, 마녀(魔女) Part2. The Other One ,10,액션신 대박ㅎㅎ 재밌게 봤어요                         
7354, 헤어질 결심 ,10,신고 
7355, 토르: 러브 앤 썬더 ,8,토르가 점점 개그물이 되어가는거같아 ㅠ 이번편은 스토리 개연성이 툭툭 끊기는 느낌이었고 연출도 그닥 기억에 남는게 없었을 정도...(아 토르궁딩이빼고)그나마 베일형님의 연기가 이 영화에 한몫한건 틀림없음. 제발 다음편 아마 토르의 마지막? 일거같은데 제대로 만들어서 나와주라 ㅠㅠ                         
7356, 탑건: 매버릭 ,9,정말 긴장감 넘치게 처음부터 끝까지 봤던거 같습니다!!                         
7357, 범죄도시2 ,8,푸하하하 너무 웃기다 못해 심장이 벌렁벌렁 5대5                         
7358, 투사부일체 ,10,저평가 에바야…잘 만든 영환데 나름                         
7359, 토르: 러브 앤 썬더 ,6,초반 스토리 빌드업부터 중반 전개까지 좋았는데 후반부터 개연성이 증발하더니 결말은 산으로 갔다. 꼭 어느 나라 축구 국가대표팀 경기 같아. 후방 빌드업부터 미드필드 전개까지 좋았는데 킬패스 타이밍에 갑자기 롱패스 띄우고 슛은 관중석으로 가는...                         
7360, 탑건: 매버릭 ,10,"설원으로 여름에 보기 시원했습니다, 액션또한 굳!                         "
7361, 토르: 러브 앤 썬더 ,10,아니 충분히 재밌었는데 왤케 평점이 낮죠? 전작보다는 아니지만 재밌었음! 영화관에서 본거 절대 후회안해여                         
7362, 토르: 러브 앤 썬더 ,7,신고 
7363, 탑건: 매버릭 ,10,보고나서 기분좋아지는 영화. 원래 영화는 이런 느낌을 느끼려고 보는거였다는걸 새삼 깨닫게 해주는 영화.                         
7364, 탑건: 매버릭 ,10,진짜 전작에 너무 잘만들어서 기대 안했는데 후속작미쳤네요 와…. 벌써3번은 본것같네요                         
7365, 탑건: 매버릭 ,10,"최고의 영화 믿고 보는 그 이름 ""톰 크루즈"" 부모님도 좋아하시고 20대인 나도 좋아하는 영화 우리 가족은 다 2번씩 봄 최고♡♡♡♡ 톰 크루즈 사랑합니다                         "
7366, 더 렛지 ,6,한정된 공간에서 어떻게 전개가 될 것인가 궁금했으나 싸이코 한명이 친구고 뭐고 없구나..                         
7367, 토르: 러브 앤 썬더 ,8,난 겁나 재밌게 봤는뎅다음편에 헤라클래스 나오니 더 기대된다잉                         
7368, 탑건: 매버릭 ,6,그냥ㅇ그랬음                         
7369, 탑건: 매버릭 ,10,1 안봤는데 진짜 재밌음 나 제트기 영화 좋아하네                         
7370, 마녀(魔女) Part2. The Other One ,8,감독님 센스 굿대호의 석이가 마녀에서 석이가 호랑이에게 물리기전의 자신을 폰으로 보고있네요 ㅎㅎ                         
7371, 토르: 러브 앤 썬더 ,2,이제 점점 다 챙겨볼 가치가 사라지는 느낌                         
7372, 탑건: 매버릭 ,10,넘모좋어용ㅎ히히ㅣ힣 진짜인생영화                         
7373, 미친 능력 ,6,저는 그냥 별로 였던거 같은 후반에 갈수록  중반까지는 지루하지 않았는데갑자기 납치와 액션이 너무 좀  ....                         
7374, 탑건: 매버릭 ,10,인생영화! 인생영화!                         
7375, 탑건: 매버릭 ,10,와우... 내가 미국인이었다면 진짜 자랑스러웠을 거 같다. 전투기 신은 가히 압도적                         
7376, 탑건: 매버릭 ,10,이걸 포디로 안본다고? 바보다 진심                         
7377, 토르: 러브 앤 썬더 ,9,신고 
7378, 탑건: 매버릭 ,10,개꿀잼… 1편은 40분 보다가 재미없어서 별로 일줄알있는데 2개꿀잼!!                         
7379, 헤어질 결심 ,10,신고 
7380, 탑건 ,7,젊은시절 톰크루즈의 외모가 다한 영화                         
7381, 헤어질 결심 ,10,내가 언제 사랑한다고 했어?란 말은 살인이다                         
7382, 토르: 러브 앤 썬더 ,10,평점 낮게 주는 국내 관객들의 취향의 한계는  국내 드라마 우리들의 블루스가 시청 1위하는거라 같은 맥락이라고 보면 된다.이 영화는 현재 인류가 당도할 수 있는가장 설득력 있는 신화이다.이 고마운 이야기꾼과 그것을 전달하는 수 많은 노고에 찬사를 보내고 다시 한 번 감사합니다. 관객의 한 사람으로써 드릴 수 있는 마지막 코멘트 남깁니다.러브 앤 썬더!!!                         
7383, 헤어질 결심 ,10,마침내 이런 영화를 보았슴니다                         
7384, 탑건: 매버릭 ,10,그저 완벽한 영화 그 자체..                         
7385, 버즈 라이트이어 ,10,1234567890                         
7386, 탑건: 매버릭 ,10,클리셰는 이렇게 쓰는 것. 처음 부터 끝까지 클리셰로 가득 차 있지만 세상 재미있음. 근 5년간 가장 재밌게 봣던 듯.                         
7387, 토르: 러브 앤 썬더 ,2,일회성 토르 제인 소모한건 그렇다치고스토리 개연성 없고 굳이 계속 동성애 넣는거 진짜 최악이다                         
7388, 헤어질 결심 ,10,치밀한 멜로 스릴러. 오랜만에 이 느낌이야.                         
7389, 탑건: 매버릭 ,10,4D로 다시보고싶음!!최고!!                         
7390, 토르: 러브 앤 썬더 ,1,개노잼 드립을 뇌절까지 하면;;;                         
7391, 투사부일체 ,10,평점 올리려고 왔습니다                         
7392, 탑건: 매버릭 ,10,"1을 안보고 봤는데도 10점입니다, 울었읍니다                         "
7393, 보디가드 ,10,"아베 피살사건으로 다시 한 번 본 영화! 보디가드란 이런 것이다. 아베, i will not always love you but rest in peace                         "
7394, 토르: 러브 앤 썬더 ,10,나만 존잼임?? 토르 삶이 담긴 영화로서는 재밌게 잘 담겨진것 같음 그리고 중간중간마다 예고편에서 나왔던 오에스티 나오면 오지게 신남ㅋㅋㅋㅋ 전 추천해요                         
7395, 토르: 러브 앤 썬더 ,8,"마블팬이라면, 토르팬이라면 반드시 봐주세요!그게아니라면 그냥 쏘쏘합니다                         "
7396, 토르: 러브 앤 썬더 ,6,병맛ㅋㅋㅋㅋ                         
7397, 탑건: 매버릭 ,10,보러가재서 생각 없이 갔는데 별 기대 없이 봐서 그런지 더더더 재밌었음.. 감동도 있고 이런 스토리 좋아해서 여운도 남고 진짜 보길 잘한듯                         
7398, 토르: 러브 앤 썬더 ,10,나도 원숭이두창들 싫어하지만 pc한 장면 합쳐서 단 3분도 안나오고 발키리 레즈인게 띠꺼워서 별점 1점주는건 어디서 지령받고 온거 아님?본인 토르 123 전부 개꿀잼으로 봤고 토르 팬은 걍 남들이 노잼이라던 말던 걍 보셈 그냥 평소의 토르였고 거기서 더 웃기고 펑키해짐 ㅆㅅㅌㅊ                         
7399, 토르: 러브 앤 썬더 ,1,실망입니다.. 유치함끝판왕..내가알던토르어디감?                         
7400, RRR: 라이즈 로어 리볼트 ,10,진짜 거진말안하고 어벤져스보대 재밌더라.액션도 훨씬멋있고                         
7401, 헤어질 결심 ,2,영화 한편 이렇게까지 지루하는지  탕웨이 집중안되는 한국어 내용의 혼잡   22년 제일 돈주고 보기 아까운 영화이다                         
7402, 고질라: 킹 오브 몬스터 ,1,"시간 아까워. 스토리도 엉망이고 연출은 더 엉망이고, 긴장감은 1도 없고, 신파는 하품만 나오고... 제작비 어마어마하게 들여서 눈팅용 B급 영화를 만들었네. 주니어 영화로는 괜찮겠네.                         "
7403, 토르: 러브 앤 썬더 ,10,신고 
7404, 토르: 러브 앤 썬더 ,2,"캡틴 마블엔 고양이가 활약했다면, 이번 토르는 염소가 활약했다                         "
7405, 탑건: 매버릭 ,10,즐거운시간이었습니다                         
7406, 그대가 조국 ,2,ㅋㅋ어휴 정신들 차리세요 좀                         
7407, 그대가 조국 ,2,ㅋㅋ어휴 정신들 차리세요 좀                         
7408, 헤어질 결심 ,10,신고 
7409, 탑건: 매버릭 ,10,감동적으로 재밌게 봤어요                         
7410, 헤어질 결심 ,10,박찬욱 영화 중 가장 펀하게 몰입하며 볼 수 있었다 탕웨이 박해일의 연기도 굿                         
7411, 탑건: 매버릭 ,10,아무리 재밌는영화도 2번 안보는데... 3번볼 예정임  무조건 보세요 감동                         
7412, 토르: 러브 앤 썬더 ,1,믿는 망치에 발등 찍힘…                         
7413, 헤어질 결심 ,10,배우들 연기도 소름이 쫙 돋는데 연출이 정말... 피디를 꿈꾸는 학생인데 연출이 너무 멋지고 신기해서 빨려들어가듯 봤습니다 ㅎㅎ 앞으로 이런 영화를 더더욱 많이 보고 싶어요.                         
7414, 토르: 러브 앤 썬더 ,10,신고 
7415, 탑건: 매버릭 ,10,보는 동안 내 눈에서 흐르는 눈물에 인정하고 남자들이라면 가슴이 뜨거워지는 영화                         
7416, 토르: 러브 앤 썬더 ,1,"마블 최악 3대장 이터널, 샹치, 토르 러브                         "
7417, 제미나이: 지구 최후의 날 ,1,전쟁중 이지만 문화창작도 하고 바쁘구나 안봐도 재미없음                         
7418, 탑건: 매버릭 ,10,너무 완벽했던 영화! 한 번 더 보고싶을 정도                         
7419, 쥬라기 월드: 도미니언 ,3,전편 1편 배우들 싹 섭외해서 내놓은게 이따구냐 컷씬마다 개연성이 엉성하고 기슬전결도 쌩뚱맞아 cg도 전작에비해 다운그레이드된 티가 너무 팍팍나고 이런류 영화는 스토리는 제쳐둔다지만 그 간단한 스토리라인에 맞는 장면들이 퍼즐이 뒤엉킨것마냥 자연스럽지가 않아 이건다 감독 탓이야 대체 머하는양반이지??                         
7420, 헤어질 결심 ,10,사랑은 전혀 예상치 못한 곳에서 우리를 찾아와 홀연히 자취를 감춘다                         
7421, 토르: 러브 앤 썬더 ,8,타이카 와이티티 감독 스타일의 유머코드를 좋아해서 만족스럽게 봄. 마음을 비우고 다들 즐겁게 즐기세요. 아주 다들 영화평론가들이야...                         
7422, 헤어질 결심 ,10,잔잔하고 우아하게 사람 가슴을 사정없이후드려패버리는 영화                         
7423, 탑건: 매버릭 ,10,근래 본 영화중에 단연 최고였다 모든것이 완벽!! 이런 상업적인 헐리웃 영화를 보면서 내면의 깊은 감동이 올라오긴 꽤 오랫만. 아직도 뭔가 울컥한다. 톰은 정말 왜 최고인지 알게되었다.                         
7424, 토르: 러브 앤 썬더 ,1,마블팬을 떠날때가 된 것같네...                         
7425, 토르: 러브 앤 썬더 ,10,별로라는 평때문이 너무 기대를 안해서 그런가 재밌게 복잡한 생각 없이 보고 왔음                         
7426, 탑건: 매버릭 ,10,정말 재밌습니다                         
7427, 토르: 러브 앤 썬더 ,4,어벤저스 이후로 마블 영화 전체적으로 힘이 많이 빠진듯한 느낌을 받아요. 영화 기대 많이 안했는데도 별로였고 단 하나 크리스찬베일은 좋았어요                         
7428, 늑대아이 ,10,스토리부터 하이라이트까지 모든 게 완벽했다...                         
7429, 토르: 러브 앤 썬더 ,8,킬링타임용으로 딱입니다 ! 제인폰다와 조디포스터 . 맷데이먼의 로키 ㅎㅎ 전편을 안봤어도 스토리이해에 전혀 불편없지만 마블영화를 싹 다 봤다면 조금 더 피식거릴 수 있네요.                         
7430, 탑건: 매버릭 ,10,죽기전에 보게 돼서 이런 명작을 보게 되어서 영광이다. 정말 감동이여서 두번 봤습니다.                         
7431, 탑건: 매버릭 ,10,미쳤어요그냥최고의영화인생영화돈마니버시길                         
7432, 탑건: 매버릭 ,10,간만에 재밌는 영화 본 것 같아서 또 보고싶어요                         
7433, 쥬만지: 넥스트 레벨 ,10,완전 재미있게 봤습니다 ㅎㅎ                         
7434, 아멜리에 ,9,재개봉해줘서 고마워 ㅠ 10년전 봤을때랑은 또 다른 사랑스러움. 아멜리에                         
7435, 탑건: 매버릭 ,10,사람들 평 믿고 꼭 보세요ㅠㅠ 영화관에서 안보면 진짜 후회합니다. 웬만해선 사운드 빵빵한곳에서.. 소리로 전투기타는 기분 느낄 수 있어요                         
7436, 토르: 러브 앤 썬더 ,7,어러모로 실망이 큰 기대를 덜하고 봤더라면...어쩌다 킬링타임용 영화가 되버렸나                         
