,Unnamed: 0,titles,rates,reviews,isit_domestic
8267,8267,외계+인 1부,9,기대 안하고 봤는데 지루하지 않게 잘봤어요 2부 내용이 궁금해지네여        ,True
8268,8268,해피 뉴 이어,10,  ,True
8269,8269,외계+인 1부,10, 그래픽 끝내주네요...스토리도 잼있구..도대체 잼이 없다는 사람은...2편이 기대 만땅        ,True
8270,8270,마녀(魔女) Part2. The Other One,10, 기대 안하고 봤는데 시간도 잘가고 너무 재밌게 봤어요        ,True
8271,8271,외계+인 1부,10, 재밌는데요??!?ㅠㅠㅠㅠ        ,True
8272,8272,외계+인 1부,10, 평점 낮아서 기대안하고 봤는데 생각보다 너무 재밌었고 시간 순삭. 개인차가 있겠만 이렇게까지 악평이 많을 줄은...2편 빨리 보고 싶네요.        ,True
8273,8273,외계+인 1부,1,와...아직도 시대가 어느때인데 CG기술 이질감 무엇...에일리언 1편 1987년도 영화보다 더 못한 기술력...        ,True
8274,8274,탑건: 매버릭,10, 첨부터 끝까지 스토리 연기 완벽하네요.        ,False
8275,8275,외계+인 1부,5,단점이 하나 하나 헤아려지는데도 이상하게 자꾸 끌린다. 매력이 뭔질 모르겠다.        ,True
8276,8276,외계+인 1부,10, 가드 진짜 얼굴이 그냥 설레서 진짜 연기도 잘하고 대박 계속 집중해서보게돼요        ,True
8277,8277,외계+인 1부,10, 가드 진짜 얼굴이 그냥 설레서 진짜 연기도 잘하고 대박 계속 집중해서보게돼요        ,True
8278,8278,외계+인 1부,1,내가 외계인이었으면 니들은 혼구녕났다..        ,True
8279,8279,이웃집 토토로,10, 딱히 슬픈 장면이 없는데 뭔가 뭉클해지는 영화. 영상미가 너무 예쁨 특히 메이 찾으러 다닐 때 하늘이 정말 아름답다        ,True
8280,8280,범죄도시2,10, 긴말 필요없다...ㅎ 범죄도시3 기대할게요.!정말 재미있어요        ,True
8281,8281,헤어질 결심,8, ,True
8282,8282,외계+인 1부,10, 아~~ 이걸 제목에 1부를 붙인게 마케팅적으로 패착인거 같은데..ㅣ. 한국사람들 특징이 몰아보기인데 이러면 2부 나올때 OTT로 1부 보고 가야지라고 할 것 같은데...마케팅이 너무 아쉽다. 이렇게 잘만든 영화를        ,True
8283,8283,탑건: 매버릭,10, 영화가 너무 멋있어….        ,False
8284,8284,핸썸,10, 평론가평점 '등록된평점이 없습니다'        ,True
8285,8285,탑건: 매버릭,10, 역시 흥행하는 데는 이유가 있다        ,False
8286,8286,탑건: 매버릭,10, 10점.. 10점이요.. 아니 100점이요.. 만점입니다..        ,False
8287,8287,명탐정 코난: 할로윈의 신부,10, 아이들과 너무 재미있게 봤습니다.        ,False
8288,8288,룸 쉐어링,10, 극악한 사회에 가족의 소중함을 느끼게 해 준 영화다!        ,True
8289,8289,외계+인 1부,10, 한국영화 아닌듯해요스토리도 연출 연기 너무좋아요        ,True
8290,8290,로마의 휴일,10, 볼만함        ,True
8291,8291,외계+인 1부,1,뭐랄까 후레쉬맨 보는줄알았다80년대에 쓸법한 CG 인형탈쓰고 움직임 너무 어설프다...4D로 봤다가 잠도 못잤다 다행인건가..만화영화로 만들지 그랬냐? 유치짬뽕 그자체에반게리온 + 토르에 나왔던 외계생명체랄까?창의성이라고는 1도없냐?손발이 오그라들어 대사한마디 한마디에이렇게 재미없는걸 돈내고 또 보라고?역시 지상파에서 광고 많이하는건 거르세요!어설픈 영화 보고가요...        ,True
8292,8292,외계+인 1부,10, 역시 감독 배우의 열연 시간순삭방금 보고 나왔는데 또 볼 생각있음강추합니ㅢㆍ        ,True
8293,8293,프렌즈 위드 베네핏,7,1. 주인공들이 너무 매력적 2. LA와 뉴욕 뷰.. 눈호강 3. 스토리는 글쎄 ?        ,True
8294,8294,외계+인 1부,2,재미없다고 하니까 다수 알바가 출몰해네^^온가족이 당했음. 아까운 내 돈~~        ,True
8295,8295,외계+인 1부,10, 동훈이 하고 싶은거 다 해        ,True
8296,8296,외계+인 1부,2,노잼이에요 볼거면 공짜티켓으로 ㄱ ㄱ        ,True
8297,8297,외계+인 1부,10," 생각한 것 이외로 스케일이 커서 놀랐음! 조연까지 다 유명한 배우님들이고, 무엇보다 주연배우들 사이 케미가 보기좋음!        ",True
8298,8298,외계+인 1부,8,평테 당할정도는 아닌데 시간 배열이 난해하긴하지만 이해안될정돈 아니구 아직 2부가 남아서 스토리나 내용은 그때 평가해도 될듯 CG는 한국 영화로서는 좋은 시도였다        ,True
8299,8299,미니언즈2,10, 너무 미니언즈 귀여움!!!!        ,False
8300,8300,외계+인 1부,8,,True
8301,8301,외계+인 1부,10, 스토리 이해도 잘되고 재밌었는데 ,True
8302,8302,외계+인 1부,10, 상영 시간 동안  볼거리도 많고 스토리도 좋았다  사극도 있고 아이언맨도 있고 정도 있고  메세지도 있고 고루고루 담은 종합세트 선물 같았다2탄 벌써 기대된다        ,True
8303,8303,탑건: 매버릭,10, 올해 최고명작이 될 것 같네요.        ,False
8304,8304,탑건: 매버릭,10," 항상 업텐션인 마블식 분위기와는 다르게 사랑,희망,용기,도전 등 다소 기본적이고 고전적인 가치를담고 있으면서도 요즘 트렌드에 맞춘 영상미가 합쳐져 수작이 탄생. 세월이 많이 흘렀지만 지금도 헐리우드를 주름잡고 있는 톰 크루즈를 대변하는 영화.        ",False
8305,8305,외계+인 1부,8,희도 분량 좀 적은거 빼면 다 좋았다스토리가 좀 복잡해도 나름의 신선한 의미를 가지고 있고 또 알아가는 재미가 있다아        ,True
8306,8306,탑건: 매버릭,10, 엄청 재밌고 스릴있는 최고의 영화        ,False
8307,8307,외계+인 1부,10, 이 영화 장르가 뭐지... 스타워즈같기도 홍콩 무협같기도 한국재난영화같기도한. 죠금더 압축해조 즇았겠다 싶은 부분도 있았지만 전 너무 좋았어요. 우리나라 영화 여기까지 왔군요!        ,True
8308,8308,탑건: 매버릭,10, 최고의 영화        ,False
8309,8309,외계+인 1부,8,각 캐릭터들이 매력있고 액션도 재미있었어요!        ,True
8310,8310,외계+인 1부,10, 너무 재밌게 잘 만들어주셨어요 시간가는줄모르고 집중해버렸어        ,True
8311,8311,나잇 & 데이,9,"울 톰형 얼굴에서 빛이 난다… 후아~~그냥 톰형 얼굴과 연기, 액션이 다 한 영화스토리는 빵점        ",True
8312,8312,미니언즈2,6,그냥 가볍고 유쾌하게~ 애들은 재밌어서 리액션 엄청나던데~        ,False
8313,8313,외계+인 1부,10, 너무 재미있었고 2부 기대되네요!!        ,True
8314,8314,외계+인 1부,10, 그냥 최고다다들 액션 너무 잘함        ,True
8315,8315,엘비스,10, 몇 년만에 이렇게 가슴뛰는 영화인지 모르겠습니다.오스틴버틀러의 접신한 듯한 연기와 바즈 루어만 감독의 연출이 어우러진 너무나 수작입니다. 극장에서 빨리 내리는 것이 너무나 아쉽습니다.        ,False
8316,8316,탑건: 매버릭,10, 극장에서 봐야해요 강추!영화도 훌륭하지만톰크루즈 정말 대단해요        ,False
8317,8317,탑건,6,엄청 대단하다 해서 기대하고 봐서 그런지 많이 실망했음.. 전형적인 미국식 영화 전형적인 미국식 유머에 미국식 전개.. 스토리며 대화 모두 깊이는 없음….전투기씬들은 좋다 86년에 저런 연출을 했다는 것은 놀랍다        ,False
8318,8318,헤어질 결심,10, 결국 불륜?! 이지만?그럼에도음?탄탄한 영화여서 좋았습니다.        ,True
8319,8319,길,10, 내가 본 영화중 두말할 나위없는 역대 최고의 영화        ,True
8320,8320,탑건: 매버릭,10, 역시 믿고 보는 톰쿠르즈 너무 재미있게 보고왔습니다        ,False
8321,8321,헤어질 결심,10, 세번째 보는데도 여전히 좋네요 장마 기간 끝나기 전에 몇 번 더 보려구요        ,True
8322,8322,외계+인 1부,1,돈 아까워요....        ,True
8323,8323,외계+인 1부,10, 호불호 갈리는거 같은데 저는 너무 재밌게 봤어요ㅎㅎ2부가 기대됩니다        ,True
8324,8324,외계+인 1부,10," 신선하고 독특하고 너무 재밌게 봤습니다. 이질감 없는 CG, 연출에 입이 떡 벌어졌네요! 한국판 마블영화라는 말이 왜 나온지 알겠더라구요 :)        ",True
8325,8325,탑건: 매버릭,10, 그냥 보세요 그냥 미쳤습니다        ,False
8326,8326,외계+인 1부,10, 이렇게 낮을 평점은 아닌 것 같아 10점 줍니다. cg도 훌륭하고 꽤 재밌게 볼 수 있는 영화였음!        ,True
8327,8327,탑건: 매버릭,10, 낭만 그자체. 최근 본 영화중 가장 재미있었음.        ,False
8328,8328,외계+인 1부,10, 중간중간 코믹요소도 있고 스토리도 신선하고 오랜만에 영화보러 갔는데 너무 재밌게 보고 왔어요        ,True
8329,8329,외계+인 1부,9,볼거리도많고 재미난작품입니다. 헐리우드영화에 OOO않아요.오락영화는 이렇게 만들어야~        ,True
8330,8330,탑건: 매버릭,10, 진짜 멋있는 영화 4dx로 또 보고싶다ㅠㅠ        ,False
8331,8331,외계+인 1부,8,지금껏ㅁ본것중에 sf제일 잘 만듬        ,True
8332,8332,외계+인 1부,10, 영화보기 전에 평이 너무 안좋아서 그릏게 별론가 했는디 개꿀잼인데? 영화 끝나고 나갈 때도 다른 사람들도 ‘뭐야? 괜찮은데?’하면서 나가심 ㅋㅋㅋ 그리고 왜 2부가 더 재밌다는지 알 것 같은게 1부가 개노잼이어서가 아니라 1부의 액션과 긴장감이 2부에선 더 극대화될 것 같은 느낌임. 특히 마지막 엔딩에서 뭔가 ‘쿵’하는 느낌이 있어서 되게 좋았음. 최동훈 감독만의 세계관이 낯설 수도 있지만 난 흥미롭게 봤음. 암튼 지금 사람들이 욕하는 것만큼 망작은 아니니 한 번쯤은 보셨으면 좋겠슴다.        ,True
8333,8333,탑건: 매버릭,10, 진짜 최고다 재밌음ㄹㅇ        ,False
8334,8334,더 킬러: 죽어도 되는 아이,10, 내용은 생각하시는것 그대로 시원한액션 강추드립니다        ,True
8335,8335,탑건: 매버릭,7,많은 사람들이 극찬한것 치고는 역시나 소소        ,False
8336,8336,외계+인 1부,1,이거이거 평점 알바들 시급줄 매출은 나오겠나.... 좃망햇노        ,True
8337,8337,외계+인 1부,10, 재미있어요 또 보고 싶을 정도로 스토리도 재미있고 배우들 연기와 연출도 좋았어요        ,True
8338,8338,외계+인 1부,10, 재미있어요 또 보고 싶을 정도로 스토리도 재미있고 배우들 연기와 연출도 좋았어요        ,True
8339,8339,외계+인 1부,10, 재미있어요 또 보고 싶을 정도로 스토리도 재미있고 배우들 연기와 연출도 좋았어요        ,True
8340,8340,외계+인 1부,10, 재밌다재미ㅛ다재ㅏ아아        ,True
8341,8341,말아톤,10, 최고의 영화 연기도 연출도 스토리도 모두 좋음        ,True
8342,8342,탑건: 매버릭,10, 최고다 더 할말도 없다!!!        ,False
8343,8343,그대가 조국,1,이거 본사람들 어떤 정신상태인지? 좌파는 정신병        ,True
8344,8344,외계+인 1부,4,진심으로 시간을 빨리 돌리고 싶었다.(feat. 관람중 작성)        ,True
8345,8345,외계+인 1부,8,sf장르를 좋아해서 그런지 개인적으로 재밌었음.그냥 아무생각없이 킬링타임용으로 보기 좋은듯. 아마 1부보다는 2부가 더 재밌을 것 같은데 1부 안 보면 2부 보기 힘들 것 같음        ,True
8346,8346,토르: 러브 앤 썬더,10, 조조로 봤는데 마블시리지중에 제일 잼있었음        ,False
8347,8347,그레이 맨,6,"마블 맛 살짝 첨가한거 같은 액션물, 다 때려부순다.        ",False
8348,8348,토르: 러브 앤 썬더,9,왤케 평점 안좋지  난 재밌었음 ost들으면 웅장해짐        ,False
8349,8349,외계+인 1부,2,이것저것 막 집어 넣었으면 잘 섞어라도 줘야지!!        ,True
8350,8350,헤어질 결심,10, 연출이 돋보이는 작품. 매력적인 영화.        ,True
8351,8351,국가대표,10, .10자...최고지        ,ERROR
8352,8352,탑건: 매버릭,10, 벌써 CGV일반 2D와 스크린X에서 각각 한번씩 관람했는데 그 감동이 차고 넘치네요. 영화관에서 하늘을 나는 기쁨을 준 톰형에게 감사의 말을 올립니다. 오래 오래 사세요 톰형님....  3번 볼수도 있어요....정말 인생영화 입니다.        ,False
8353,8353,스파이더맨: 노 웨이 홈,10, 나의 인생 영화이다!! 진짜 엔드게임을 뛰어넘는 영화가 나왔다는 거에 완전 공감!!        ,False
8354,8354,외계+인 1부,10, 친구랑 봤는데 재밌었어요        ,True
8355,8355,탑건: 매버릭,10, 아침에 조조로 봤다가 눈물바람으로 나왔어요ㅠㅠ 진짜 재밌어요ㅠㅠㅠ        ,False
8356,8356,범죄도시2,4,"ㅅㅂ, 이게 시나리오냐?이딴걸 보고 ",True
8357,8357,탑건: 매버릭,10, ??진짜개재밌습니다        ,False
8358,8358,토르: 러브 앤 썬더,3,마블이 디즈니로 인수된 뒤로 확실히 주타겟층 나이를 낮춘거같음...너무 애들용영화같음...유치해지고...        ,False
8359,8359,외계+인 1부,10, 2시간반 후딱 지나감. 개그코드도 있고 재밌었음        ,True
8360,8360,외계+인 1부,10, 평점 때문에 보기 직전까지 너무 고민했는데 진짜 재밌다 스토리도 탄탄하고 이해가 잘 되고 이 스토리가 이해 안 된다는 사람들은 도대체 마블 영화는 어떻게 보는지..?        ,True
8361,8361,외계+인 1부,10, 아무 생각없이 재밌게 보고 왔습니다        ,True
8362,8362,탑건: 매버릭,8, ,False
8363,8363,외계+인 1부,10, 재밌음 중간에 나가는 사람도 있었음 ㅋㅋㅋ 호불호가 갈린듯합니다. 개인적으로 또보고싶어요!        ,True
8364,8364,헤어질 결심,6,개연성이 중요한데 이 영화는 그런게 없음. 발칙한 로맨스를 심오하게 그려내려고 부단히 애쓴 느낌만 든다. 탕웨이 예쁜거랑 김신영이 맥락 끊은거만 기억남.        ,True
8365,8365,범죄도시2,1,솔직히 9 점짜리 생각하는건가 다들..        ,True
8366,8366,썸머 필름을 타고!,9,여름의 청춘 느낌 물씬.너무좋다        ,True
8367,8367,탑건: 매버릭,10, 오졌다. 모든 것이 완벽했다        ,False
8368,8368,외계+인 1부,10, 재밌게 잘 봤어요 연기자들의 연기도 좋아요        ,True
8369,8369,외계+인 1부,1,진심 개노잼 내돈아깝보다가 중간에 나옴 ㅋ        ,True
8370,8370,외계+인 1부,9,"재밌게 보았어요. 중후반부로 갈수록 몰입도가 높아지고, 스토리도 짜임새 있었어요. 2부도 꼭 보러 갈 생각입니다.        ",True
8371,8371,탑건: 매버릭,9,굿        ,False
8372,8372,외계+인 1부,10, 2부가 있는거 알보고 보긴 했지만 2부가 기다려지는 영화        ,True
8373,8373,외계+인 1부,10, 우와~ 우리나라에 이런 고~퀄의 영화가 … 긴 시간 동안 너무 재미있게 봤습니다~^^        ,True
8374,8374,외계+인 1부,10, 재미있습니다  영화관에서 보길 추천합니다        ,True
8375,8375,외계+인 1부,1,어린이드라마 보는 듯한 느낌....근데 울라불라블루짱보다 재미없어요..        ,True
8376,8376,토르: 러브 앤 썬더,10, 혹평에 비해 재밌었네요!        ,False
8377,8377,외계+인 1부,10, 오히려  평점에 속지 말고  재밌게 보세요.재미있어요.        ,True
8378,8378,탑건: 매버릭,10, 액션 연출 연기 삼박자가 완벽한 최고의 블록버스터        ,False
8379,8379,탑건: 매버릭,10," 톰크루즈,이 타이틀 하나만으로도 탑되기가 충분한 영화        ",False
8380,8380,외계+인 1부,10, 헤어질 결심을 압도하는 올해의 진정한 마스터피스! 내년 오스카 출품은 아무쪼록 최동훈에게 일임하길 관객의 대표로써 분부하는 바이다! 특히 감독의 코믹터치 진면목을 만끽할 수 있는 '우왕'과 '좌왕' 콤비의 구수하고 빵터지는 위트는 짐캐리를 돌려차기로 링아웃시킬 수준!        ,True
8381,8381,외계+인 1부,2,스토리는 좋았으나 의미 없는 괴물과 싸우는 장면이 너무 많고 끝나는 부분이 아쉬웠고 롯데시네마 율하점에서 모기 물림 개 짜증        ,True
8382,8382,외계+인 1부,10, 알바 아니고 진심 잘만든 영화라 생각함 스토리도 재밌고 국내 영화의 발전이 이정도라니 놀라움        ,True
8383,8383,외계+인 1부,10, 무슨내용인지도 모르고 남자친구가 그냥 예매해서봄 나는 그냥 처음부터 끝까지 흥미있게봄 중간중간 너무 웃김감독의 뇌가 궁금해졌음 난 재밌었는데 그냥 사람들이랑 나랑 재미 보는게 다른듯함 신선해서 좋았음        ,True
8384,8384,미니언즈2,10, 가족끼리보기에도 좋은 영화        ,False
8385,8385,외계+인 1부,10, 내 몸안에도 죄수가 살기 위한 하바가 잔뜩 있지 그게 터지면 방구라고 하지        ,True
8386,8386,조커,6,"조커를 심리적으로 이해는 하나, 사회에서 왕따 떠돌이 무시받았다고해서, 살인마가 되지는않는다. 따뜻하게 안아주길 바라는것은 인간의 욕망이다. 인정이 그립겠지? 그렇다고해서 재수없게 조커와 같은장소,같은시간에 하필 그와 마주쳤다고해서, 총맞아죽을일인가? 총맞아 죽은이도 사랑하는 아들과 딸이 있고, 가족이 있다. 극한 상황에 쳐해있다고해서, 누구나 삐뚤어지지는 않는다.극한상황을 헤치고 일어나, 똥물에서 연꽃이 활짝 피어나서,온세상에 연꽃향기를 방출하는 사람도 있다.한가지 알려줄까? 연꽃은 오직 똥물 진흙탕에서만 피어난다.깨끗한 땅에는 뿌리를 박지않아. 똥물 진흙탕에서 태어났으나,아름다운 연꽃을 피워낼 생각을 해야지. 사회에 당한만큼 복수한다고 살인마가 되냐? 복수는 복수만 낳을뿐이다.왕따, 개무시당하고 홀로 고립되어 따뜻한 인정이 그립겠지?누군가가 안아주었으면 좋겠지?그런 욕망의 본질은 끝끝내 사라지고야마는것으로써, 사실은 허망하다.조커도 절망적인 상황에서 모든것은 허망하다는 깨달음을 얻었다면,발악을 하면서까지 피의 복수를 하는 살인마가 되지않았을거다.그리고 모든사람이 같은상황에서 그렇게 하지않는다.깨달음의 기회로 삼아서, 마음을 닦는 기회로삼는 수행자도 있을꺼다. 고통이 바로, 깨달을수 있는 기회다.행복하면, 깨달음 공부를 안한다. 행복한데, 즐기기바쁜데,깨달음 공부는개뿔 이지.지독한 고립과 왕따 외로움이 사실은 성숙(깨달음)할수있는 기회였다. 조커는 이기회를 복수하는데 사용했다.나같으면 똥물에서 연꽃을 피우는데 사용했을꺼다.        ",True
8387,8387,벅시,10, 다시 또 보고 싶은 영화!        ,True
8388,8388,헤어질 결심,10, 정말 괜찮은 영화임. 개인적으로 탑건보다 훨 낫다. 두번보고싶은영화        ,True
8389,8389,탑건: 매버릭,10, 마지막 30분은 100점을 주고싶다        ,False
8390,8390,탑건: 매버릭,10, 평점 주기 귀찮은데 안줄 수가 없다        ,False
8391,8391,마녀(魔女) Part2. The Other One,1,진심 노잼 정말 잡탕영화        ,True
8392,8392,올드,6,"흥미로운 소재, 나쁘지 않은 긴장감, 부자연스러운 철학. 12세 관람가치곤 잔인함        ",False
8393,8393,외계+인 1부,6,"호불호가 많이 갈리는 영화 같아요. 동생은 재밌었다고 하고, 같이 본 아들과 딸은 지루했다고 합니다. 저는 아주 나쁘지도 그렇다고 아주 좋지도 않았습니다. 좀 생각이 많았다고 해야 할까요?        ",True
8394,8394,외계+인 1부,6,재미를 떠나 한국에서도 완성된 높은 SF 영화가 가능하다는 것을 보여준 작품. 누군가는 해야 했고 최동훈이 총대를 맺다.        ,True
8395,8395,토르: 러브 앤 썬더,1,정말토르 너마저냐...마블팬이지만 평점낮은게 이해가됨나만큼 크게실망한 사람이 많다는 거겠지..        ,False
8396,8396,로그 원: 스타워즈 스토리,10, 나처럼 스타워즈에 관심없는 사람도 재미있게 볼 수 있는 유일한 스타워즈 작품        ,False
8397,8397,외계+인 1부,1,돈 많이 썻을꺼 같은데..제작비 아깝다..        ,True
8398,8398,마녀(魔女) Part2. The Other One,2,마녀2 캐스팅 실수   신시아 성유빈 박은빈..  ( 우영우 무지 팬임에도 불구하고.. )최악은 아니겠지만 신시아는 주연으로서 매력을 모르겠고..성유빈 박은빈은 영화속에 어울리지않는 어색함을 많이 주고있다.. 안타깝다.. 그래서 평점이 6점대겠지..        ,True
8399,8399,외계+인 1부,8,"평이 안좋아서 기대안하고 보러갔는데 그냥 무난하게 재밌었음. CG도 꽤 괜찮았고, 우리나라 영화기술력 많이 늘었구나 했음.뭣보다 마블에 익숙한 그 sf요소가 우리나라배우로 해서 하니까 적응이 안되는게 있긴 했는데 연기력이 좋으니까 괜찮았음. 악평 정도는 아니였는뎅..?중간중간 웃긴부분도 있고 관객들 같이 터지든디..?반응 그렇게 나쁘진 않았음. 현대 과거 왔다갔다해서 그게 좀 그렇긴 했는데 아무튼 재밌었음. 근데 호불호는 나뉠듯        ",True
8400,8400,헤어질 결심,9,"헤어질 (수 밖에 없는 현실에서, 유일하게 나를 기억해줄 사람에게 존재를 각인시키기 위한 행동)결심.        ",True
8401,8401,범죄도시2,9,장첸이 미친놈이었다면 강해상은 또라이        ,True
8402,8402,헤어질 결심,10, 이 영화 예매할 때 결심따위는 필요 없습니다.. 상영한다면 그냥 묻지도 따지지도 말고 가서 보세요!!!!        ,True
8403,8403,탑건: 매버릭,9,오랜만에 재미있게 잘 봤습니다        ,False
8404,8404,우주 전쟁,8,리얼한 외계인 스릴러 영화        ,True
8405,8405,외계+인 1부,6,진짜 웬만하면 평 후하게 주는 사람인데... 스토리가 진짜 너무 별로예요. 참신한듯 하지만서도 온갖 클리셰는 다 때려박은 느낌에 중구난방 스토리... 마블과 같이 sf 영화가 가져다주는 중압감과 웅장함이 없어요. 하지만 실험적인 도전을 한 최동훈 감독님의 용기에 ,True
8406,8406,마녀,10, 2보고와서그런가 선녀같은 영화다 배우들도 매력있고 스토리도 좋았음.액션신 처음 봤을때 소름은 아직도 기억남        ,False
8407,8407,주(咒),6,다보고 나면  기분이 더럽네여        ,False
8408,8408,외계+인 1부,10, 킬링 타임 영화로 최고 입니다. 올 여름 강력 추천 합니다        ,True
8409,8409,외계+인 1부,10, 너무 재미 있었습니다. 2부도 빨리 보고 싶어요.        ,True
8410,8410,그레이 맨,8,체코의 도심 체이싱 액션은 볼만했다. 본시리즈와 거의 유사하다        ,False
8411,8411,탑건: 매버릭,10, 살다살다가 이런 갓생 영화는 첨보네요 지린다 진짜로        ,False
8412,8412,외계+인 1부,10, 예고편을 봐도 모르겠고 노잼 예상하며 데이트 때문에 걍 봤다  초반 10분은 ㅎ ㅏ....역시나.... 이 생각이었는데 와씨 감독 진짜 천재 아닌가??!!하며 영화 끝남 개연성 연출력 재미 다 훌륭하고우리나라에서도 이런 영화가 나오다니ㄷㄷ        ,True
8413,8413,행복까지 30일,9,까마기알 형제들의 귀여운 피자정복기ㅎㅎ        ,False
8414,8414,외계+인 1부,10, ,True
8415,8415,마녀(魔女) Part2. The Other One,6,마녀1이 더 재밌다 절반은 감성팔이 절반은 중국액션        ,True
8416,8416,그레이 맨,10,  ,False
8417,8417,외계+인 1부,10," 시간가는 줄 모르고 봤어요. 현재의 스토리도 과거의 스토리도 좋고. 주조연 배우들의 연기력도 탄탄하고, 모든 배우가 반짝이는 영화였어요.  2부가 기다려집니다~~~^^        ",True
8418,8418,외계+인 1부,10, 재미없다는 사람들은 작품 이해도가 떨어지는 듯요.재미있게 잘봤습니다!2부가 기다려지는. 아 빨리 보고 싶다.        ,True
8419,8419,외계+인 1부,10," 진짜 역대급 영화입니다 진짜!! 판타지, 액션, 감동, 스토리 다 잡았습니다 !!!! 보는 내내 감동하면서 봤네요 .. 1000만 찍어야되는 영상미입니다        ",True
8420,8420,외계+인 1부,10, 보는 내내 재밌어서 웃다가 나왔네요 물론 보고나서 딱히 머리 속에 남는 내용도 없었지만.. 그래도 평점 8점은 돼야하지 않을까 생각해서 높게 줍니다 주조연부터 아역까지 연기 다 좋았고 중간중간 개그 포인트나 메인 스토리도 저는 재밌었어요 CG는 고양이 빼고는 거슬리는 것 없었음 한국영화가 이정도 노력했으면 비난보다는 조금 응원이라도 해주는게 좋지 않을까 생각해요 이 영화가 진짜 보고나서 그렇게들 화가 나는 영화였나요..? 진심으로 그 정도 였는지 이해가 잘 안감 물론 아쉬운점도 당연히 있었죠 비주얼 적으로 좀 촌스러웠던 부분? 특히 미지의 존재에 대한 상상력이 아쉬웠어요 외계인이나 우주선이나 다른 어떤 영화에서 꼭 한번은 봤을법한 그런 모습이라 참신하지는 않았어요 개성있고 세련되게 해석했어도 더 좋았을듯 외계인 비주얼 때문에 영화가 좀 더 촌스럽게 느졌네요 그래도 전체적으로 돈 아까울정도는 아니었습니다        ,True
8421,8421,엘비스,10, Long live the King        ,False
8422,8422,미니언즈2,4,"애니메이션 특성상 시각적 효과는 괜찮았는데, 중국풍 이야기가 들어가 있어서 불편한 감정이 들었던 건 어쩔 수 없었습니다. 특히 설날을 영어로 들었을 때 매우 불편했습니다. 누가 '설날'을 'Chinese New Year'로 말합니까? 전세계 공통으로 쓰는 'Lunar New Year'가 맞는데, 외국인들이 보면 중국 설이 원조라고 오해할 만한 단어였습니다. 중국 공산당 주도 하에 문화 왜곡이 일상인 이 시점에서 'Chinese New Year'가 나왔다는 점에서 매우 유감이고, 실망이네요.        ",False
8423,8423,탑건: 매버릭,10, 1편이랑 이어지는 내용이라 1편보는것도 좋을듯 합니다. 진짜 보자마자 반해서 오늘 한번 더 보러가려구요 ㅋㅋㅋ 진짜 내 인생 최고작품        ,False
8424,8424,외계+인 1부,10, 우리 영화의 새로운 시도 좋아요!        ,True
8425,8425,그레이 맨,7,007이 차라리 현실적인 액션이었다.비현실적인 액션에 엑스트라는 총한번맞고 OOO 주연급들은몇 방을 맞아도 살아남. 수류탄이 몇번터지고 칼빵을 몇번 맞고도..좀비처럼 끄떡없이 또 싸우는거 보고 참..        ,False
8426,8426,그레이 맨,7,007이 차라리 현실적인 액션이었다.비현실적인 액션에 엑스트라는 총한번맞고 OOO 주연급들은몇 방을 맞아도 살아남. 수류탄이 몇번터지고 칼빵을 몇번 맞고도..좀비처럼 끄떡없이 또 싸우는거 보고 참..        ,False
8427,8427,바람의 파이터,8,최배달 역할 맡은사람이 양동근 닮아서 찾아봤는데 양동근이였네        ,True
8428,8428,외계+인 1부,8,이것저것 다 섞은 비빔밥 같은 매력. 섞어서 맛없을 것 같은데 재료들이 신선해서 의외로 맛있는 조합. 초반에는 정신없는데 갈수록 빠져드는 이야기.        ,True
8429,8429,외계+인 1부,2,외계+인 이 아니라 중국+인  느낌나는영화        ,True
8430,8430,탑건: 매버릭,10, 재미 감동  스토리 짱입니다~        ,False
8431,8431,외계+인 1부,6,만오천원 주고 보기는 좀 돈 아깝다?  ott로 나왔으면 스킵도 하고 더 재밌게 봤을듯.  외계 세계는 안보여주고 오로지 액션만 가득. 배우들 연기는 좋다        ,True
8432,8432,너와 100번째 사랑,5,여주 연기 진짜 개못함...5점 다 여주땜에 깎음        ,False
8433,8433,외계+인 1부,10, 기대 안 하고 갔는데 재밌었어요~연기도 다들 좋으시고~아이디어도 기발한 듯..왜 평이 안 좋은지 모르겠어요. 2편 기다려져요!        ,True
8434,8434,국제수사,10," 너무재미있어요, 곽도원 충청도사투리 찰지고~다들 연기최고네요두번봤어요        ",True
8435,8435,습도 다소 높음,10, 음 모지하면서보게됨 제목데로보는내가습함        ,True
8436,8436,외계+인 1부,8,스토리가 중구난방인 느낌이 있긴 한데 후반부를 위한 빌드업 같은 느낌이라 괜찮았습니다. 보통 같으면 영화의 중반부부터 나와야할 그러한 것들이 1부 영화라 후반부부터 나와서 지루했다는 평도 있을 수 있겠다 싶더라고요. 스토리 잘 따라오시면 재밌습니다.        ,True
8437,8437,외계+인 1부,10, 시사회부터 혹평이라서 걱정을 안고 봤으나 너무너무 재밌게 봤다. 마블보다 훨 재밌게봄 SF좋아하는 사람들은 꼭!봤으면        ,True
8438,8438,미니언즈2,10, 시리즈 중에 제일 재밌는듯 진짜 감동의 귀요미들 !! 시간가는게 아쉬움        ,False
